Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
447,47.45960686972229,60.37037037037036,16736.33443640516
448,47.45960686972229,61.11111111111111,16736.74354128004
449,47.45960686972229,61.85185185185185,16737.0172420225
450,47.45960686972229,62.59259259259258,16736.565028965968
451,47.45960686972229,63.33333333333333,16736.50792601856
452,47.45960686972229,64.07407407407408,16736.962860625645
453,47.45960686972229,64.81481481481481,16736.79653513257
454,47.45960686972229,65.55555555555556,16736.357174119083
455,47.45960686972229,66.29629629629629,16736.720128889254
456,47.45960686972229,67.03703703703702,16737.041185860347
457,47.45960686972229,67.77777777777777,16736.582768165827
458,47.45960686972229,68.51851851851852,16736.492465099087
459,47.45960686972229,69.25925925925925,16736.938995420234
460,47.45960686972229,70.0,16736.81928708474
461,47.45960686972229,70.74074074074075,16736.37565330608
462,47.45960686972229,71.48148148148147,16736.704097380512
463,47.45960686972229,72.22222222222221,16737.067608833488
464,47.45960686972229,72.96296296296296,16736.604347104614
465,47.45960686972229,73.7037037037037,16736.467950302642
466,47.45960686972229,74.44444444444444,16736.92218956974
467,47.45960686972229,75.18518518518519,16736.844460092165
468,47.45960686972229,75.92592592592592,16736.39631831256
469,47.45960686972229,76.66666666666666,16736.678469173727
470,47.45960686972229,77.4074074074074,16737.08572366764
471,47.45960686972229,78.14814814814814,16736.627913997014
472,47.45960686972229,78.88888888888889,16736.445489010308
473,47.45960686972229,79.62962962962963,16736.896065501613
767,47.45960686972229,80.37037037037037,16736.863096904563
768,47.45960686972229,81.11111111111111,16736.417922074164
769,47.45960686972229,81.85185185185185,16736.655558677798
770,47.45960686972229,82.59259259259258,16737.120726607915
771,47.45960686972229,83.33333333333333,16736.647281933212
772,47.45960686972229,84.07407407407408,16736.430294347694
773,47.45960686972229,84.81481481481481,16736.87242505164
774,47.45960686972229,85.55555555555556,16736.885581563954
9,48.00960296650007,47.77777777777777,16724.47460506775
105,48.00960296650007,48.51851851851851,16723.633368330586
106,48.00960296650007,49.25925925925925,16723.569640535454
0,48.00960296650007,49.99999999999999,16724.552948035882
107,48.00960296650007,50.74074074074073,16724.778180267676
108,48.00960296650007,51.481481481481474,16723.367823265864
10,48.00960296650007,52.222222222222214,16724.88404043106
109,48.00960296650007,52.962962962962955,16724.443037085526
110,48.00960296650007,53.7037037037037,16723.661048292168
11,48.00960296650007,54.444444444444436,16723.538711166242
111,48.00960296650007,55.185185185185176,16724.57810659171
112,48.00960296650007,55.925925925925924,16724.746285625355
1,48.00960296650007,56.66666666666666,16723.246539005777
113,48.00960296650007,57.407407407407405,16723.81189371302
114,48.00960296650007,58.14814814814814,16724.9036231098
12,48.00960296650007,58.888888888888886,16723.6896522955
115,48.00960296650007,59.629629629629626,16723.5099814664
474,48.00960296650007,60.37037037037036,16724.609762435342
223,48.00960296650007,61.11111111111111,16724.716765060803
475,48.00960296650007,61.85185185185185,16723.226318767003
476,48.00960296650007,62.59259259259258,16723.78227369915
195,48.00960296650007,63.33333333333333,16724.869877460704
477,48.00960296650007,64.07407407407408,16723.716536264175
478,48.00960296650007,64.81481481481481,16723.488414593332
224,48.00960296650007,65.55555555555556,16724.643396731524
479,48.00960296650007,66.29629629629629,16724.68559694792
480,48.00960296650007,67.03703703703702,16723.196496141143
225,48.00960296650007,67.77777777777777,16723.758846045966
481,48.00960296650007,68.51851851851852,16724.84476064844
482,48.00960296650007,69.25925925925925,16723.31722241873
196,48.00960296650007,70.0,16723.458441519644
483,48.00960296650007,70.74074074074075,16724.670129683596
484,48.00960296650007,71.48148148148147,16724.05360149903
226,48.00960296650007,72.22222222222221,16723.168946384976
485,48.00960296650007,72.96296296296296,16724.1790838202
486,48.00960296650007,73.7037037037037,16724.809664147382
227,48.00960296650007,74.44444444444444,16723.33801363682
487,48.00960296650007,75.18518518518519,16723.43003181994
488,48.00960296650007,75.92592592592592,16724.701473381225
197,48.00960296650007,76.66666666666666,16724.08155325161
489,48.00960296650007,77.4074074074074,16723.148420135258
490,48.00960296650007,78.14814814814814,16724.15595798462
228,48.00960296650007,78.88888888888889,16724.776537246245
491,48.00960296650007,79.62962962962963,16723.36616398039
775,48.00960296650007,80.37037037037037,16723.40766882294
746,48.00960296650007,81.11111111111111,16724.734464519686
776,48.00960296650007,81.85185185185185,16723.66372152249
777,48.00960296650007,82.59259259259258,16723.119561814878
744,48.00960296650007,83.33333333333333,16724.577876915107
778,48.00960296650007,84.07407407407408,16724.75158161926
