Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
536,49.10959516005562,72.96296296296296,14691.455661317334
537,49.10959516005562,73.7037037037037,14693.87612830667
538,49.10959516005562,74.44444444444444,14693.199070097384
539,49.10959516005562,75.18518518518519,14692.549858477578
540,49.10959516005562,75.92592592592592,14692.358453631576
541,49.10959516005562,76.66666666666666,14692.995986109541
542,49.10959516005562,77.4074074074074,14693.66329855789
543,49.10959516005562,78.14814814814814,14691.632516532845
544,49.10959516005562,78.88888888888889,14691.062627874839
545,49.10959516005562,79.62962962962963,14694.024796576414
789,49.10959516005562,80.37037037037037,14693.71026006181
790,49.10959516005562,81.11111111111111,14691.317988259194
791,49.10959516005562,81.85185185185185,14694.044548475067
792,49.10959516005562,82.59259259259258,14693.35852278996
793,49.10959516005562,83.33333333333333,14693.151676336129
794,49.10959516005562,84.07407407407408,14692.210715732304
795,49.10959516005562,84.81481481481481,14692.84065068618
796,49.10959516005562,85.55555555555556,14693.499581880751
797,49.10959516005562,86.2962962962963,14691.774000076286
798,49.10959516005562,87.03703703703702,14691.197485132783
152,49.659591256833394,47.03703703703703,14710.200089050632
13,49.659591256833394,47.77777777777777,14710.146049810632
153,49.659591256833394,48.51851851851851,14710.721277237397
154,49.659591256833394,49.25925925925925,14712.212051901282
14,49.659591256833394,49.99999999999999,14711.561708658159
155,49.659591256833394,50.74074074074073,14712.530744620773
156,49.659591256833394,51.481481481481474,14711.8686697589
15,49.659591256833394,52.222222222222214,14712.30154350656
157,49.659591256833394,52.962962962962955,14711.35148305737
158,49.659591256833394,53.7037037037037,14711.983217416098
16,49.659591256833394,54.444444444444436,14712.65478829603
