Point Number,Latitude (deg),Longitude (deg),Area
524,49.10959516005562,64.07407407407408,3292.245356370867
525,49.10959516005562,64.81481481481481,3292.245356370867
526,49.10959516005562,65.55555555555556,3292.245356370867
527,49.10959516005562,66.29629629629629,3292.245356370867
528,49.10959516005562,67.03703703703702,3292.245356370867
529,49.10959516005562,67.77777777777777,3292.245356370867
530,49.10959516005562,68.51851851851852,3292.245356370867
531,49.10959516005562,69.25925925925925,3292.245356370867
532,49.10959516005562,70.0,3292.245356370867
533,49.10959516005562,70.74074074074075,3292.245356370867
534,49.10959516005562,71.48148148148147,3292.245356370867
535,49.10959516005562,72.22222222222221,3292.245356370867
536,49.10959516005562,72.96296296296296,3292.245356370867
537,49.10959516005562,73.7037037037037,3292.245356370867
538,49.10959516005562,74.44444444444444,3292.245356370867
539,49.10959516005562,75.18518518518519,3292.245356370867
540,49.10959516005562,75.92592592592592,3292.245356370867
541,49.10959516005562,76.66666666666666,3292.245356370867
542,49.10959516005562,77.4074074074074,3292.245356370867
543,49.10959516005562,78.14814814814814,3292.245356370867
544,49.10959516005562,78.88888888888889,3292.245356370867
545,49.10959516005562,79.62962962962963,3292.245356370867
546,49.659591256833394,60.37037037037036,3255.3905590690138
547,49.659591256833394,61.85185185185185,3255.3905590690138
548,49.659591256833394,62.59259259259258,3255.3905590690138
549,49.659591256833394,64.07407407407408,3255.3905590690138
550,49.659591256833394,64.81481481481481,3255.3905590690138
551,49.659591256833394,66.29629629629629,3255.3905590690138
552,49.659591256833394,67.03703703703702,3255.3905590690138
553,49.659591256833394,68.51851851851852,3255.3905590690138
554,49.659591256833394,69.25925925925925,3255.3905590690138
555,49.659591256833394,70.74074074074075,3255.3905590690138
556,49.659591256833394,71.48148148148147,3255.3905590690138
557,49.659591256833394,72.96296296296296,3255.3905590690138
558,49.659591256833394,73.7037037037037,3255.3905590690138
559,49.659591256833394,75.18518518518519,3255.3905590690138
560,49.659591256833394,75.92592592592592,3255.3905590690138
561,49.659591256833394,77.4074074074074,3255.3905590690138
562,49.659591256833394,78.14814814814814,3255.3905590690138
563,49.659591256833394,79.62962962962963,3255.3905590690138
564,50.20958735361116,60.37037037037036,3218.241111017703
565,50.20958735361116,61.11111111111111,3218.241111017703
566,50.20958735361116,61.85185185185185,3218.241111017703
567,50.20958735361116,62.59259259259258,3218.241111017703
568,50.20958735361116,63.33333333333333,3218.241111017703
569,50.20958735361116,64.07407407407408,3218.241111017703
570,50.20958735361116,64.81481481481481,3218.241111017703
571,50.20958735361116,65.55555555555556,3218.241111017703
572,50.20958735361116,66.29629629629629,3218.241111017703
573,50.20958735361116,67.03703703703702,3218.241111017703
574,50.20958735361116,67.77777777777777,3218.241111017703
575,50.20958735361116,68.51851851851852,3218.241111017703
576,50.20958735361116,69.25925925925925,3218.241111017703
577,50.20958735361116,70.0,3218.241111017703
578,50.20958735361116,70.74074074074075,3218.241111017703
579,50.20958735361116,71.48148148148147,3218.241111017703
580,50.20958735361116,72.22222222222221,3218.241111017703
581,50.20958735361116,72.96296296296296,3218.241111017703
582,50.20958735361116,73.7037037037037,3218.241111017703
583,50.20958735361116,74.44444444444444,3218.241111017703
584,50.20958735361116,75.18518518518519,3218.241111017703
585,50.20958735361116,75.92592592592592,3218.241111017703
586,50.20958735361116,76.66666666666666,3218.241111017703
587,50.20958735361116,77.4074074074074,3218.241111017703
588,50.20958735361116,78.14814814814814,3218.241111017703
589,50.20958735361116,78.88888888888889,3218.241111017703
590,50.20958735361116,79.62962962962963,3218.241111017703
591,50.759583450388945,61.85185185185185,3180.800526801382
592,50.759583450388945,62.59259259259258,3180.800526801382
593,50.759583450388945,63.33333333333333,3180.800526801382
594,50.759583450388945,64.07407407407408,3180.800526801382
595,50.759583450388945,64.81481481481481,3180.800526801382
596,50.759583450388945,65.55555555555556,3180.800526801382
597,50.759583450388945,66.29629629629629,3180.800526801382
598,50.759583450388945,67.03703703703702,3180.800526801382
599,50.759583450388945,67.77777777777777,3180.800526801382
600,50.759583450388945,68.51851851851852,3180.800526801382
601,50.759583450388945,69.25925925925925,3180.800526801382
602,50.759583450388945,70.0,3180.800526801382
603,50.759583450388945,70.74074074074075,3180.800526801382
604,50.759583450388945,71.48148148148147,3180.800526801382
605,50.759583450388945,72.22222222222221,3180.800526801382
606,50.759583450388945,72.96296296296296,3180.800526801382
607,50.759583450388945,73.7037037037037,3180.800526801382
608,50.759583450388945,74.44444444444444,3180.800526801382
609,50.759583450388945,75.18518518518519,3180.800526801382
610,50.759583450388945,75.92592592592592,3180.800526801382
611,50.759583450388945,76.66666666666666,3180.800526801382
612,50.759583450388945,77.4074074074074,3180.800526801382
613,50.759583450388945,78.14814814814814,3180.800526801382
614,50.759583450388945,78.88888888888889,3180.800526801382
615,50.759583450388945,79.62962962962963,3180.800526801382
616,51.30957954716671,61.85185185185185,3143.072343362058
617,51.30957954716671,62.59259259259258,3143.072343362058
618,51.30957954716671,64.07407407407408,3143.072343362058
619,51.30957954716671,64.81481481481481,3143.072343362058
620,51.30957954716671,66.29629629629629,3143.072343362058
621,51.30957954716671,67.03703703703702,3143.072343362058
622,51.30957954716671,68.51851851851852,3143.072343362058
623,51.30957954716671,69.25925925925925,3143.072343362058
624,51.30957954716671,70.74074074074075,3143.072343362058
625,51.30957954716671,71.48148148148147,3143.072343362058
626,51.30957954716671,72.96296296296296,3143.072343362058
627,51.30957954716671,73.7037037037037,3143.072343362058
628,51.30957954716671,75.18518518518519,3143.072343362058
629,51.30957954716671,75.92592592592592,3143.072343362058
630,51.30957954716671,77.4074074074074,3143.072343362058
631,51.30957954716671,78.14814814814814,3143.072343362058
632,51.85957564394449,60.37037037037036,3105.0601195991403
633,51.85957564394449,61.11111111111111,3105.0601195991403
634,51.85957564394449,61.85185185185185,3105.0601195991403
635,51.85957564394449,62.59259259259258,3105.0601195991403
636,51.85957564394449,63.33333333333333,3105.0601195991403
637,51.85957564394449,64.07407407407408,3105.0601195991403
638,51.85957564394449,64.81481481481481,3105.0601195991403
639,51.85957564394449,65.55555555555556,3105.0601195991403
640,51.85957564394449,66.29629629629629,3105.0601195991403
641,51.85957564394449,67.03703703703702,3105.0601195991403
642,51.85957564394449,67.77777777777777,3105.0601195991403
643,51.85957564394449,68.51851851851852,3105.0601195991403
644,51.85957564394449,69.25925925925925,3105.0601195991403
645,51.85957564394449,70.0,3105.0601195991403
646,51.85957564394449,70.74074074074075,3105.0601195991403
647,51.85957564394449,71.48148148148147,3105.0601195991403
648,51.85957564394449,72.22222222222221,3105.0601195991403
649,51.85957564394449,72.96296296296296,3105.0601195991403
650,51.85957564394449,73.7037037037037,3105.0601195991403
651,51.85957564394449,74.44444444444444,3105.0601195991403
652,51.85957564394449,75.18518518518519,3105.0601195991403
653,51.85957564394449,75.92592592592592,3105.0601195991403
654,51.85957564394449,76.66666666666666,3105.0601195991403
655,51.85957564394449,77.4074074074074,3105.0601195991403
656,51.85957564394449,78.14814814814814,3105.0601195991403
657,51.85957564394449,78.88888888888889,3105.0601195991403
658,52.409571740722264,61.11111111111111,3066.767435970997
659,52.409571740722264,61.85185185185185,3066.767435970997
660,52.409571740722264,62.59259259259258,3066.767435970997
661,52.409571740722264,63.33333333333333,3066.767435970997
662,52.409571740722264,64.07407407407408,3066.767435970997
663,52.409571740722264,64.81481481481481,3066.767435970997
664,52.409571740722264,65.55555555555556,3066.767435970997
665,52.409571740722264,66.29629629629629,3066.767435970997
666,52.409571740722264,67.03703703703702,3066.767435970997
667,52.409571740722264,67.77777777777777,3066.767435970997
668,52.409571740722264,68.51851851851852,3066.767435970997
669,52.409571740722264,69.25925925925925,3066.767435970997
670,52.409571740722264,70.0,3066.767435970997
671,52.409571740722264,70.74074074074075,3066.767435970997
672,52.409571740722264,71.48148148148147,3066.767435970997
673,52.409571740722264,72.22222222222221,3066.767435970997
674,52.409571740722264,72.96296296296296,3066.767435970997
675,52.409571740722264,73.7037037037037,3066.767435970997
676,52.409571740722264,74.44444444444444,3066.767435970997
677,52.409571740722264,75.18518518518519,3066.767435970997
678,52.409571740722264,75.92592592592592,3066.767435970997
679,52.409571740722264,76.66666666666666,3066.767435970997
680,52.409571740722264,77.4074074074074,3066.767435970997
681,52.409571740722264,78.14814814814814,3066.767435970997
682,52.95956783750004,61.85185185185185,3028.197894098334
683,52.95956783750004,62.59259259259258,3028.197894098334
684,52.95956783750004,64.07407407407408,3028.197894098334
685,52.95956783750004,64.81481481481481,3028.197894098334
686,52.95956783750004,66.29629629629629,3028.197894098334
687,52.95956783750004,67.03703703703702,3028.197894098334
688,52.95956783750004,68.51851851851852,3028.197894098334
689,52.95956783750004,69.25925925925925,3028.197894098334
690,52.95956783750004,70.74074074074075,3028.197894098334
691,52.95956783750004,71.48148148148147,3028.197894098334
692,52.95956783750004,72.96296296296296,3028.197894098334
693,52.95956783750004,73.7037037037037,3028.197894098334
694,52.95956783750004,75.18518518518519,3028.197894098334
695,52.95956783750004,75.92592592592592,3028.197894098334
696,52.95956783750004,77.4074074074074,3028.197894098334
697,52.95956783750004,78.14814814814814,3028.197894098334
698,53.50956393427781,61.85185185185185,2989.3551163694624
699,53.50956393427781,62.59259259259258,2989.3551163694624
700,53.50956393427781,63.33333333333333,2989.3551163694624
701,53.50956393427781,64.07407407407408,2989.3551163694624
702,53.50956393427781,64.81481481481481,2989.3551163694624
703,53.50956393427781,65.55555555555556,2989.3551163694624
704,53.50956393427781,66.29629629629629,2989.3551163694624
705,53.50956393427781,67.03703703703702,2989.3551163694624
706,53.50956393427781,67.77777777777777,2989.3551163694624
707,53.50956393427781,68.51851851851852,2989.3551163694624
708,53.50956393427781,69.25925925925925,2989.3551163694624
709,53.50956393427781,70.0,2989.3551163694624
710,53.50956393427781,70.74074074074075,2989.3551163694624
711,53.50956393427781,71.48148148148147,2989.3551163694624
712,53.50956393427781,72.22222222222221,2989.3551163694624
713,53.50956393427781,72.96296296296296,2989.3551163694624
714,53.50956393427781,73.7037037037037,2989.3551163694624
715,53.50956393427781,74.44444444444444,2989.3551163694624
716,53.50956393427781,75.18518518518519,2989.3551163694624
717,53.50956393427781,75.92592592592592,2989.3551163694624
718,53.50956393427781,76.66666666666666,2989.3551163694624
719,53.50956393427781,77.4074074074074,2989.3551163694624
720,54.05956003105559,63.33333333333333,2950.2427455475995
721,54.05956003105559,64.07407407407408,2950.2427455475995
722,54.05956003105559,64.81481481481481,2950.2427455475995
723,54.05956003105559,65.55555555555556,2950.2427455475995
724,54.05956003105559,66.29629629629629,2950.2427455475995
725,54.05956003105559,67.03703703703702,2950.2427455475995
726,54.05956003105559,67.77777777777777,2950.2427455475995
727,54.05956003105559,68.51851851851852,2950.2427455475995
728,54.05956003105559,69.25925925925925,2950.2427455475995
729,54.05956003105559,70.0,2950.2427455475995
730,54.05956003105559,70.74074074074075,2950.2427455475995
731,54.05956003105559,71.48148148148147,2950.2427455475995
732,54.05956003105559,72.22222222222221,2950.2427455475995
733,54.05956003105559,72.96296296296296,2950.2427455475995
734,54.05956003105559,75.92592592592592,2950.2427455475995
735,54.609556127833365,66.29629629629629,2910.8644443802345
736,54.609556127833365,67.03703703703702,2910.8644443802345
737,54.609556127833365,68.51851851851852,2910.8644443802345
738,54.609556127833365,69.25925925925925,2910.8644443802345
739,54.609556127833365,70.74074074074075,2910.8644443802345
740,55.15955222461113,68.51851851851852,2871.2238952106914
741,55.15955222461113,69.25925925925925,2871.2238952106914
742,55.15955222461113,70.0,2871.2238952106914
743,55.15955222461113,70.74074074074075,2871.2238952106914
744,48.00960296650007,83.33333333333333,3365.0570545882783
745,46.35961467616674,81.11111111111111,3471.978186956163
746,48.00960296650007,81.11111111111111,3365.0570545882783
747,49.659591256833394,81.11111111111111,3255.3905590690138
748,49.659591256833394,83.33333333333333,3255.3905590690138
749,43.0596380955001,80.37037037037037,3677.2195992886777
750,43.609634192277866,80.37037037037037,3643.831123706016
751,44.709626385833424,80.37037037037037,3576.062255163436
752,45.25962248261119,80.37037037037037,3541.6883727653344
753,45.25962248261119,81.11111111111111,3541.6883727653344
754,45.25962248261119,81.85185185185185,3541.6883727653344
755,45.25962248261119,82.59259259259258,3541.6883727653344
756,45.809618579388975,80.37037037037037,3506.9925763134584
757,45.809618579388975,81.11111111111111,3506.9925763134584
758,45.809618579388975,81.85185185185185,3506.9925763134584
759,46.35961467616674,80.37037037037037,3471.978186956163
760,46.35961467616674,81.85185185185185,3471.978186956163
761,46.35961467616674,82.59259259259258,3471.978186956163
762,46.90961077294452,80.37037037037037,3436.6485514492356
763,46.90961077294452,81.11111111111111,3436.6485514492356
764,46.90961077294452,81.85185185185185,3436.6485514492356
765,46.90961077294452,82.59259259259258,3436.6485514492356
766,46.90961077294452,84.81481481481481,3436.6485514492356
767,47.45960686972229,80.37037037037037,3401.0070417460092
768,47.45960686972229,81.11111111111111,3401.0070417460092
769,47.45960686972229,81.85185185185185,3401.0070417460092
770,47.45960686972229,82.59259259259258,3401.0070417460092
771,47.45960686972229,83.33333333333333,3401.0070417460092
772,47.45960686972229,84.07407407407408,3401.0070417460092
773,47.45960686972229,84.81481481481481,3401.0070417460092
774,47.45960686972229,85.55555555555556,3401.0070417460092
775,48.00960296650007,80.37037037037037,3365.0570545882783
776,48.00960296650007,81.85185185185185,3365.0570545882783
777,48.00960296650007,82.59259259259258,3365.0570545882783
778,48.00960296650007,84.07407407407408,3365.0570545882783
779,48.00960296650007,84.81481481481481,3365.0570545882783
780,48.55959906327784,80.37037037037037,3328.8020110981347
781,48.55959906327784,81.11111111111111,3328.8020110981347
782,48.55959906327784,81.85185185185185,3328.8020110981347
783,48.55959906327784,82.59259259259258,3328.8020110981347
784,48.55959906327784,83.33333333333333,3328.8020110981347
785,48.55959906327784,84.07407407407408,3328.8020110981347
786,48.55959906327784,84.81481481481481,3328.8020110981347
787,48.55959906327784,85.55555555555556,3328.8020110981347
788,48.55959906327784,86.2962962962963,3328.8020110981347
789,49.10959516005562,80.37037037037037,3292.245356370867
790,49.10959516005562,81.11111111111111,3292.245356370867
791,49.10959516005562,81.85185185185185,3292.245356370867
792,49.10959516005562,82.59259259259258,3292.245356370867
793,49.10959516005562,83.33333333333333,3292.245356370867
794,49.10959516005562,84.07407407407408,3292.245356370867
795,49.10959516005562,84.81481481481481,3292.245356370867
796,49.10959516005562,85.55555555555556,3292.245356370867
797,49.10959516005562,86.2962962962963,3292.245356370867
798,49.10959516005562,87.03703703703702,3292.245356370867
799,49.659591256833394,80.37037037037037,3255.3905590690138
800,49.659591256833394,81.85185185185185,3255.3905590690138
801,49.659591256833394,82.59259259259258,3255.3905590690138
802,49.659591256833394,84.07407407407408,3255.3905590690138
803,49.659591256833394,84.81481481481481,3255.3905590690138
804,50.20958735361116,80.37037037037037,3218.241111017703
805,50.20958735361116,81.11111111111111,3218.241111017703
806,50.20958735361116,81.85185185185185,3218.241111017703
807,50.20958735361116,82.59259259259258,3218.241111017703
808,50.20958735361116,83.33333333333333,3218.241111017703
809,50.20958735361116,84.07407407407408,3218.241111017703
810,50.759583450388945,80.37037037037037,3180.800526801382
811,50.759583450388945,81.11111111111111,3180.800526801382
812,50.759583450388945,81.85185185185185,3180.800526801382
813,50.759583450388945,82.59259259259258,3180.800526801382
814,50.759583450388945,83.33333333333333,3180.800526801382
